temp, energy_density, magnetisation, specific_heat, susceptibility, correlation length, elapsed_time: 269
1.9, -1.809293875, 0.93813915625, 0.565097164874222, 0.20245577957775882, 66.23553887363956
1.92, -1.7980176875, 0.933689546875, 0.5921002148196217, 0.2252456188423994, 62.318705396019126
1.94, -1.78582840625, 0.92874575, 0.6236894604181241, 0.2607308726164927, 58.47527347328382
1.96, -1.7732773125, 0.923470046875, 0.653883324924739, 0.2921527921272667, 54.745481526691684
1.98, -1.76009046875, 0.91776665625, 0.6872170772736482, 0.33368360832210414, 51.372357827592204
2, -1.7449258125, 0.9109531875, 0.7283442927577539, 0.39203261224950836, 47.4933128063916
2.02, -1.73163840625, 0.904742515625, 0.7608128994681104, 0.4522688521831382, 44.35259051092557
2.04, -1.71477525, 0.896723453125, 0.804390210203761, 0.5344443207536447, 41.12911406106131
2.06, -1.698202625, 0.888206375, 0.8590465471382933, 0.6462297462601978, 37.89075737416856
2.08, -1.68134759375, 0.8794805625, 0.9011817531244796, 0.7535259614322161, 35.19350310048332
2.1, -1.6614308125, 0.86830471875, 0.9616187076079502, 0.9338437042855963, 32.127704631976876
2.11, -1.65254371875, 0.863197875, 0.9877400722579638, 1.0144238307791469, 30.81394234915226
2.12, -1.64234771875, 0.8570435, 1.018545830025773, 1.1117090679641626, 29.44300003220578
2.13, -1.631914375, 0.8506309375, 1.048481673190954, 1.2368566741666658, 28.129330898119477
2.14, -1.6212954375, 0.8442506875, 1.0805461637416134, 1.3346986910649588, 27.07224560708736
2.15, -1.610113625, 0.836557640625, 1.1183938528666044, 1.5088736710255448, 25.65657957855302
2.16, -1.599049375, 0.82899775, 1.1522989338777303, 1.6747901651407413, 24.465518229829755
2.17, -1.58688396875, 0.820950265625, 1.1868608219345618, 1.8392845758211802, 23.404020134599417
2.18, -1.57476728125, 0.8123464375, 1.2256822154169988, 2.0120668695646704, 22.334093208262896
2.19, -1.5625060625, 0.80354309375, 1.2563707993142377, 2.2054759306345915, 21.301790667410174
2.2, -1.54998975, 0.79410809375, 1.292270325021502, 2.421575908104423, 20.30151924878209
2.21, -1.53710028125, 0.784149796875, 1.3229787622242846, 2.6223905533210146, 19.31530641580612
2.22, -1.52449984375, 0.77452340625, 1.3591855034075595, 2.8310595165539385, 18.545985656211588
2.23, -1.50923815625, 0.7620674375, 1.3971113296245277, 3.1051902185017926, 17.56027947492186
2.24, -1.49502840625, 0.749857921875, 1.4333391239695674, 3.37281801945734, 16.62898477065596
2.25, -1.48118384375, 0.738209703125, 1.456795240410429, 3.6245155009099665, 15.86050525103901
2.26, -1.4657738125, 0.7249254375, 1.4806597875399623, 3.8756493591818457, 15.116340392244979
2.27, -1.452108375, 0.712824515625, 1.495551129896578, 4.095355461140934, 14.48314997038312
2.28, -1.43660725, 0.698588265625, 1.5145865972883998, 4.373293086535064, 13.751735542532481
2.29, -1.42225784375, 0.684693640625, 1.5320692498712376, 4.635065906810884, 13.124472556870423
2.3, -1.4063338125, 0.670041640625, 1.5355398301926215, 4.859104918417791, 12.482440515112607
2.31, -1.3903431875, 0.654433703125, 1.5533883208558603, 5.114817263662087, 11.89368180763999
2.32, -1.37458225, 0.639475609375, 1.5441994415398275, 5.28127570795471, 11.355050453571346
2.33, -1.360026375, 0.62459253125, 1.54671151281402, 5.47033996614581, 10.860833452318683
2.34, -1.34297403125, 0.60714515625, 1.5331056378040269, 5.668114552775109, 10.317256284184845
2.35, -1.32894096875, 0.5935445, 1.5293255643132262, 5.778588511300422, 9.934318335191806
2.36, -1.31430084375, 0.578032015625, 1.5142675249960162, 5.908608847605909, 9.482838007982851
2.37, -1.2974713125, 0.560731984375, 1.485785659228229, 5.992144248380559, 9.034570527058165
2.38, -1.284121, 0.547451984375, 1.4570362940300694, 6.011840569765524, 8.720020230276868
2.39, -1.2692659375, 0.531789265625, 1.4369329327173892, 6.069119805251857, 8.339768460594433
2.4, -1.25625271875, 0.5178976875, 1.4105061498450886, 6.079739706137921, 8.0223822312711
2.41, -1.24147953125, 0.50271471875, 1.3821210787940568, 6.072957902423134, 7.7095220752299465
2.42, -1.22751703125, 0.48780815625, 1.3438267110757132, 6.027292723210641, 7.383292476140047
2.43, -1.21392509375, 0.47384534375, 1.2989239896692284, 5.965802584506072, 7.101422798993097
2.44, -1.201045125, 0.459690390625, 1.2794078498246428, 5.922974668693008, 6.8212347896652945
2.45, -1.18839240625, 0.44718290625, 1.2382910453040823, 5.811653813101121, 6.58967649825758
2.46, -1.17596603125, 0.43369671875, 1.1998700048925506, 5.70930212326982, 6.328991576043305
2.47, -1.16436140625, 0.422520390625, 1.1729928580527056, 5.599461396684589, 6.120268481390267
2.48, -1.153323875, 0.410891484375, 1.1308866211751916, 5.474583160962071, 5.918099225370357
2.49, -1.14127925, 0.399013609375, 1.0936880729304375, 5.319335819010012, 5.703846548155313
2.5, -1.13026128125, 0.388412046875, 1.0644372829471649, 5.195713618158971, 5.528240442238449
2.52, -1.1108088125, 0.369432421875, 1.0061235056876825, 4.938347842122393, 5.208288553309114
2.54, -1.0912845625, 0.350658625, 0.9462239497475015, 4.664514385061417, 4.904518092162707
2.56, -1.07243909375, 0.333162046875, 0.8911557411727614, 4.367176939413062, 4.612287967708075
2.58, -1.05506103125, 0.318403921875, 0.8455770058061075, 4.114295424462186, 4.380359679302513
2.6, -1.038935875, 0.303892078125, 0.7943969149887639, 3.8571274754170903, 4.1439179124015615
2.62, -1.02385309375, 0.29202821875, 0.7595939971664977, 3.628730932308301, 3.9554554520222727
