temp, energy_density, magnetisation, specific_heat, susceptibility, correlation length, elapsed_time: 3298
0.5, -1.999999150390625, 0.9999997875976563, 0.000027140224119648337, 0.0000008481292752549052, 0
0.55, -1.9999961572265625, 0.9999990380859375, 0.00010179574620594415, 0.0000035146976270797574, 0
0.6, -1.99998693359375, 0.9999967236328124, 0.00029387916179580823, 0.000011132657770455506, 0
0.65, -1.9999632592773438, 0.99999078125, 0.0006995718380623668, 0.000028852440524273192, 0
0.7, -1.9999111279296875, 0.9999777075195313, 0.001451948019723427, 0.00006429615106234061, 0
0.75, -1.9998115014648437, 0.9999526354980469, 0.0027135191743986476, 0.00012943953091356283, 0
0.8, -1.999629599609375, 0.9999067163085937, 0.004691933509093359, 0.00024085355335046188, 0
0.85, -1.9993329418945311, 0.9998317077636719, 0.007493445413287047, 0.0004109415685353965, 0
0.9, -1.998854091796875, 0.99970990234375, 0.011443532455387742, 0.0006719842672787814, 0
0.95, -1.99815935546875, 0.9995325427246093, 0.01679161301339329, 0.001055214088410139, 0
1, -1.9971706665039062, 0.9992784509277344, 0.023455007722077426, 0.001573021614603931, 0
1.05, -1.9957939086914063, 0.9989223303222656, 0.03141400720654879, 0.0022550266952575406, 0
1.1, -1.99396068359375, 0.9984442700195313, 0.04160670522207871, 0.0031947976260033265, 0
1.15, -1.9915860546875, 0.9978196740722656, 0.05354443024747103, 0.004381579672791186, 0
1.2, -1.98857921875, 0.99702068359375, 0.06698061019455458, 0.0058627093449103995, 0
1.25, -1.9848253393554687, 0.9960133178710937, 0.08290983608458191, 0.007759119296679273, 0
1.3, -1.9802630224609374, 0.9947725598144531, 0.10103610630619708, 0.010170847398022978, 0
1.35, -1.9746960815429688, 0.9932363049316406, 0.12129116216141075, 0.013182062160652734, 0
1.4, -1.96808720703125, 0.9913851196289063, 0.14385777112507567, 0.016798307824501535, 0
1.45, -1.960273310546875, 0.9891606372070313, 0.1688198345195885, 0.02132658413129634, 0
1.5, -1.9510563305664061, 0.9864813000488282, 0.19741822287970637, 0.027178164364158874, 0
1.55, -1.9404892529296875, 0.9833457873535156, 0.22778309287254295, 0.03408671271421143, 0
1.6, -1.9282431860351563, 0.9796240087890625, 0.26244070391499, 0.04316918322501806, 0
1.65, -1.9142875219726563, 0.9752622534179688, 0.2953176859290963, 0.053736980848815154, 0
1.7, -1.898153076171875, 0.9700703442382812, 0.3430986074679596, 0.06957199845226783, 0
1.75, -1.8799073193359375, 0.96399490234375, 0.38553868107763783, 0.08753360796150186, 0
1.8, -1.8593386865234376, 0.9568762048339844, 0.4387037146780467, 0.11334923499614685, 0
1.85, -1.8360385693359376, 0.9484225317382813, 0.49819390309809236, 0.14909610804622658, 0
1.9, -1.8094502880859376, 0.9382989282226563, 0.5574757427757883, 0.19629629820644226, 0
1.95, -1.7794265161132812, 0.926096943359375, 0.6432829291944286, 0.2750360071690804, 0
2, -1.7455279833984374, 0.9113021411132812, 0.7195156616071472, 0.38056927278103103, 0
2.05, -1.706669443359375, 0.8927317333984375, 0.8392699924148737, 0.5785053603895216, 0
2.1, -1.6621628491210938, 0.8688004370117187, 0.9594806671311393, 0.946493070393141, 0
2.15, -1.6096474487304688, 0.8357244592285156, 1.1393286839151844, 1.8175301487839493, 0
2.2, -1.5462940356445312, 0.7846065368652344, 1.3974811731390788, 4.867213322247401, 0
2.25, -1.4631561962890625, 0.6722733508300781, 2.057081708078054, 44.02884219708964, 0
2.3, -1.345502626953125, 0.26849224487304685, 2.0045496486711656, 189.29640744597702, 0
2.35, -1.2653393676757811, 0.118059248046875, 1.3513080945499125, 52.13518177125066, 0
2.4, -1.2040916357421876, 0.07883119384765624, 1.1249622034300601, 23.591619901039678, 0
2.45, -1.1521093408203125, 0.05996503173828125, 0.9865495937855843, 13.619690164527697, 0
2.5, -1.1061811303710938, 0.04931519287109375, 0.8585264986299443, 9.029151062616833, 0
2.55, -1.0652294116210939, 0.04229592407226562, 0.7752633255067909, 6.577546513192777, 0
2.6, -1.028266728515625, 0.03735292724609375, 0.7070087902944933, 5.005529409251763, 0
2.65, -0.9943645190429687, 0.0334365966796875, 0.6412178701013584, 3.940096423684405, 0
2.7, -0.9635301025390625, 0.030599462890625, 0.5949064573034503, 3.232200592028356, 0
2.75, -0.934939443359375, 0.028326019287109375, 0.5519670063222293, 2.727019137467818, 0
2.8, -0.9081969091796875, 0.0263526025390625, 0.5129573740168317, 2.3173109466142585, 0
2.85, -0.8832358056640625, 0.024752139892578125, 0.4831679085753272, 2.0074218042059946, 0
2.9, -0.8598117065429688, 0.0234085986328125, 0.4527736654925409, 1.757864552860857, 0
2.95, -0.8379904443359375, 0.022247696533203125, 0.4237943112500659, 1.5657693885066122, 0
3, -0.8173085009765625, 0.021223814697265624, 0.40297238637342364, 1.4027807777555257, 0
3.05, -0.7976825341796875, 0.020289046630859377, 0.3776799043147599, 1.258271389925645, 0
3.1, -0.7793523876953125, 0.019532177734375, 0.36190987154671217, 1.1455722248487903, 0
3.15, -0.7618212158203125, 0.01881008056640625, 0.3436103288680087, 1.058375105627449, 0
3.2, -0.7451434985351563, 0.018157596435546874, 0.3241339927317454, 0.9659824063246997, 0
3.25, -0.72929736328125, 0.01757447998046875, 0.3092311608726324, 0.8900927920958837, 0
3.3, -0.7142165283203125, 0.017142509765625, 0.2947612546981819, 0.833673379758996, 0
3.35, -0.6997242333984375, 0.016620135498046876, 0.2840493076294587, 0.773375106429097, 0
3.4, -0.68594353515625, 0.01618365234375, 0.2729212266269793, 0.718674752327206, 0
